"";"REFSEQ_MRNA";"logFC"
"ILMN_2352881";"NM_001489";NA
"ILMN_1759563";"NM_020645";NA
"ILMN_1738684";"NM_138734";NA
"ILMN_1686136";"NM_172349";NA
"ILMN_1707175";"NM_022455";NA
"ILMN_2330845";"NM_006178";NA
"ILMN_1739210";"NM_001042549";NA
"ILMN_1697962";"NM_145080";NA
"ILMN_1693210";"NM_173685";NA
"ILMN_1676280";"NM_022072";NA
"ILMN_2408400";"NM_018044";NA
"ILMN_1722450";"NM_001039575";NA
"ILMN_2352448";"NM_145645";NA
"ILMN_1682165";"NM_012229";NA
"ILMN_1809364";"NM_002527";NA
"ILMN_2227968";"NM_002528";NA
"ILMN_2048811";"NM_025152";NA
"ILMN_1680692";"NM_022731";NA
"ILMN_1751589";"NM_145266";NA
"ILMN_2048822";"NM_145266";NA
"ILMN_1781996";"NM_152395";NA
"ILMN_1780659";"NM_007083";NA
"ILMN_2366972";"NM_007083";NA
"ILMN_1694311";"NM_198041";NA
"ILMN_2175659";"NM_181843";NA
"ILMN_2401761";"NM_198038";NA
"ILMN_1680239";"NM_198038";NA
"ILMN_1684074";"NM_016320";NA
"ILMN_1655046";"NM_005796";NA
"ILMN_1705783";"NM_001081491";NA
"ILMN_1674811";"NM_198213";NA
"ILMN_1773080";"NM_004152";NA
"ILMN_2330495";"NM_001079842";NA
"ILMN_1671288";"NM_002540";NA
"ILMN_1698653";"NM_153437";NA
"ILMN_2095759";"NM_024576";NA
"ILMN_1697639";"NM_181673";NA
"ILMN_1759277";"NM_007280";NA
"ILMN_2196984";"NM_007280";NA
"ILMN_2094938";"NM_145243";NA
"ILMN_1734762";"NM_001017989";NA
"ILMN_2072401";"NM_001005239";NA
"ILMN_1724148";"NM_032790";NA
"ILMN_1740083";"NM_181742";NA
"ILMN_2215061";"NM_014321";NA
"ILMN_1781966";"NM_030758";NA
"ILMN_1773063";"NM_080597";NA
"ILMN_2405602";"NM_080597";NA
"ILMN_2313851";"NM_148906";NA
"ILMN_2273572";"NM_206837";NA
"ILMN_1658909";"NM_022353";NA
"ILMN_1742456";"NM_012383";NA
"ILMN_2354855";"NR_003089";NA
"ILMN_1723141";"XM_001134465";NA
"ILMN_1692936";"NM_004561";NA
"ILMN_1813544";"NM_000436";NA
"ILMN_1653730";"NM_022120";NA
"ILMN_1683992";"NM_017897";NA
"ILMN_1804929";"NM_000916";NA
"ILMN_1793950";"XM_926231";NA
"ILMN_1758888";"NM_016233";NA
"ILMN_2055156";"NM_018440";NA
"ILMN_2312386";"NM_182789";NA
"ILMN_1676385";"XM_001126110";NA
"ILMN_1708095";"NM_024960";NA
"ILMN_2373177";"NM_153640";NA
"ILMN_2410428";"NM_003631";NA
"ILMN_3251521";"NM_003631";NA
"ILMN_1744713";"NM_007262";NA
"ILMN_2341467";"NM_018622";NA
"ILMN_1724811";"NM_002582";NA
"ILMN_1757995";"NM_005484";NA
"ILMN_1776464";"NM_006437";NA
"ILMN_1806651";"NM_024615";NA
"ILMN_1756408";"NM_018222";NA
"ILMN_1667592";"NM_001003828";NA
"ILMN_1754858";"NM_015148";NA
"ILMN_2133784";"NM_212555";NA
"ILMN_1723822";"NM_181042";NA
"ILMN_1682699";"NM_002586";NA
"ILMN_2340347";"NM_022172";NA
"ILMN_1671489";"NM_000920";NA
"ILMN_2185866";"NR_001280";NA
"ILMN_1690237";"NR_001282";NA
"ILMN_2047885";"NM_019119";NA
"ILMN_1701644";"NM_018926";NA
"ILMN_1757956";"NM_032673";NA
"ILMN_1788059";"NM_032373";NA
"ILMN_1788024";"NM_018386";NA
"ILMN_1802699";"NM_001018073";NA
"ILMN_1737426";"NM_052937";NA
"ILMN_1706958";"NM_182649";NA
"ILMN_1694177";"NM_182649";NA
"ILMN_1783350";"XM_374898";NA
"ILMN_1746888";"NM_013363";NA
"ILMN_1767934";"NM_006200";NA
"ILMN_1676595";"NM_138320";NA
"ILMN_1768577";"NM_138325";NA
"ILMN_1676384";"NM_138323";NA
"ILMN_1668850";"NM_174936";NA
"ILMN_2113535";"NM_016297";NA
"ILMN_1658310";"NM_005017";NA
"ILMN_2202930";"NM_002861";NA
"ILMN_1693683";"NM_014891";NA
"ILMN_2269002";"NM_007217";NA
"ILMN_1758915";"NM_144781";NA
"ILMN_2396272";"NM_145341";NA
"ILMN_1768004";"NM_145341";NA
"ILMN_1733931";"NM_013232";NA
"ILMN_1693259";"NM_013374";NA
"ILMN_2148290";"NM_005707";NA
"ILMN_1761277";"NM_000923";NA
"ILMN_1739674";"XM_943170";NA
"ILMN_2278819";"NM_002603";NA
"ILMN_2262444";"NM_002604";NA
"ILMN_1698912";"NM_022341";NA
"ILMN_1803094";"NM_033135";NA
"ILMN_1680339";"NM_006207";NA
"ILMN_1815261";"NM_004911";NA
"ILMN_1695763";"NM_006810";NA
"ILMN_1680626";"NM_005742";NA
"ILMN_2412281";"NM_001011515";NA
"ILMN_1692864";"NM_006457";NA
"ILMN_1814985";"NM_005451";NA
"ILMN_1690125";"NM_213636";NA
"ILMN_1731720";"NM_030815";NA
"ILMN_3251217";"NR_003610";NA
"ILMN_1729095";"NM_178140";NA
"ILMN_1771376";"NM_003768";NA
"ILMN_1679268";"NM_020651";NA
"ILMN_1780132";"NM_021255";NA
"ILMN_1770811";"NM_015946";NA
"ILMN_1728684";"NM_014389";NA
"ILMN_1727855";"NM_148172";NA
"ILMN_1660986";"NM_016831";NA
"ILMN_1775829";"NM_022121";NA
"ILMN_1748109";"NM_000466";NA
"ILMN_2315289";"NM_002617";NA
"ILMN_1658759";"NM_002857";NA
"ILMN_1770643";"NM_017929";NA
"ILMN_1729650";"NM_000288";NA
"ILMN_1717855";"NM_002622";NA
"ILMN_1678754";"NM_012394";NA
"ILMN_1712950";"NM_005022";NA
"ILMN_1661366";"NM_002629";NA
"ILMN_2112417";"NM_002629";NA
"ILMN_1691104";"NM_001029891";NA
"ILMN_1682953";"NM_001029891";NA
"ILMN_1788254";"XM_001126125";NA
"ILMN_1735075";"NM_001017434";NA
"ILMN_2216852";"NM_000291";NA
"ILMN_1755749";"NM_000291";NA
"ILMN_2057566";"NM_001042371";NA
"ILMN_1692651";"NM_002634";NA
"ILMN_2385866";"NM_002636";NA
"ILMN_2390162";"NM_001040443";NA
"ILMN_1776723";"NM_001040443";NA
"ILMN_1756676";"NM_001009936";NA
"ILMN_1746135";"NM_024297";NA
"ILMN_1775901";"NM_032758";NA
"ILMN_1766110";"NM_001015877";NA
"ILMN_1718001";"NM_000293";NA
"ILMN_1669607";"NM_000294";NA
"ILMN_1728380";"NM_001008489";NA
"ILMN_1766593";"NM_020901";NA
"ILMN_3245476";"NM_020901";NA
"ILMN_3232529";"XM_001721947";NA
"ILMN_1694799";"NM_004671";NA
"ILMN_1658302";"XM_938229";NA
"ILMN_1769406";"NM_004671";NA
"ILMN_2373982";"NM_012407";NA
"ILMN_1653613";"NM_152850";NA
"ILMN_2379931";"NM_152850";NA
"ILMN_1774949";"NM_153682";NA
"ILMN_1764871";"NM_153682";NA
"ILMN_1738263";"NM_080476";NA
"ILMN_1769508";"NM_017861";NA
"ILMN_1768754";"NM_013440";NA
"ILMN_1707748";"XM_938171";NA
"ILMN_3236637";"NM_005028";NA
"ILMN_1787308";"NM_024779";NA
"ILMN_1769869";"NM_003557";NA
"ILMN_2152465";"NM_005028";NA
"ILMN_1812105";"NM_138687";NA
"ILMN_1793934";"NM_014338";NA
"ILMN_1807300";"NM_000297";NA
"ILMN_1762262";"NM_006823";NA
"ILMN_2366634";"NM_182471";NA
"ILMN_1775327";"NM_182470";NA
"ILMN_1672650";"NM_002654";NA
"ILMN_1753457";"NM_007183";NA
"ILMN_1749410";"NM_003628";NA
"ILMN_2233050";"NM_012400";NA
"ILMN_1810191";"NM_003706";NA
"ILMN_1696270";"NM_002655";NA
"ILMN_1815719";"NM_002661";NA
"ILMN_2105033";"NM_012388";NA
"ILMN_1811470";"NM_016445";NA
"ILMN_1702899";"NM_175058";NA
"ILMN_2297710";"NM_017958";NA
"ILMN_1708041";"NM_024310";NA
"ILMN_2106449";"NM_024613";NA
"ILMN_1766115";"NM_024613";NA
"ILMN_1780671";"NM_015549";NA
"ILMN_1736242";"NM_015432";NA
"ILMN_1694213";"NM_016274";NA
"ILMN_1689968";"NM_025201";NA
"ILMN_1774836";"NM_001084";NA
"ILMN_1745242";"NM_021105";NA
"ILMN_1703433";"NM_020360";NA
"ILMN_1792589";"XR_017995";NA
"ILMN_1728660";"NM_004279";NA
"ILMN_1677887";"NR_003085";NA
"ILMN_1774604";"NM_022572";NA
"ILMN_1664348";"NM_004650";NA
"ILMN_1680223";"NM_015723";NA
"ILMN_2180582";"NM_015723";NA
"ILMN_3251723";"NM_033109";NA
"ILMN_1657347";"NM_015720";NA
"ILMN_2276758";"NM_015352";NA
"ILMN_1775823";"NM_133635";NA
"ILMN_1756669";"NM_017542";NA
"ILMN_1652929";"NM_015100";NA
"ILMN_1696713";"NM_002689";NA
"ILMN_1785198";"NM_017443";NA
"ILMN_1660063";"NM_019896";NA
"ILMN_2101930";"NM_002693";NA
"ILMN_2136576";"NM_006502";NA
"ILMN_1716973";"NM_013284";NA
"ILMN_1732300";"NM_032940";NA
"ILMN_1659411";"NM_032940";NA
"ILMN_1792672";"NM_004805";NA
"ILMN_1720542";"NM_006233";NA
"ILMN_1657317";"NM_006234";NA
"ILMN_1699383";"NR_003655";NA
"ILMN_1670037";"NM_021128";NA
"ILMN_2197247";"NM_007055";NA
"ILMN_1681837";"NM_007055";NA
"ILMN_1795678";"NM_006468";NA
"ILMN_1685109";"NM_001722";NA
"ILMN_1770356";"NM_005035";NA
"ILMN_1756793";"NM_006999";NA
"ILMN_1701007";"NM_000940";NA
"ILMN_1696383";"NM_006627";NA
"ILMN_1687864";"NM_198202";NA
"ILMN_1680091";"NM_005837";NA
"ILMN_1677768";"NM_000941";NA
"ILMN_3241758";"NM_001099771";NA
"ILMN_2342455";"NM_006903";NA
"ILMN_1710170";"NM_177526";NA
"ILMN_2405156";"NM_177526";NA
"ILMN_1802628";"NM_203453";NA
"ILMN_2277252";"NM_003622";NA
"ILMN_3236259";"NM_178230";NA
"ILMN_2190851";"NM_005038";NA
"ILMN_1809607";"NM_005729";NA
"ILMN_1801913";"NM_006347";NA
"ILMN_1806030";"NM_002705";NA
"ILMN_1690077";"NM_177951";NA
"ILMN_1796085";"NM_002706";NA
"ILMN_1670875";"NM_003620";NA
"ILMN_2059535";"NM_014634";NA
"ILMN_1806867";"NM_002707";NA
"ILMN_2218780";"NM_018444";NA
"ILMN_2405023";"NM_206876";NA
"ILMN_2405018";"NM_206876";NA
"ILMN_1747598";"NM_021959";NA
"ILMN_1659888";"NM_138689";NA
"ILMN_1659936";"NM_014330";NA
"ILMN_1683044";"NM_006241";NA
"ILMN_1781198";"NM_006242";NA
"ILMN_1784822";"NM_033215";NA
"ILMN_1675693";"NM_001009552";NA
"ILMN_1779841";"NM_181699";NA
"ILMN_2264788";"NM_181678";NA
"ILMN_1680507";"NM_181876";NA
"ILMN_2401344";"NM_181876";NA
"ILMN_1656393";"NM_181897";NA
"ILMN_1712257";"NM_013239";NA
"ILMN_1802669";"NM_021132";NA
"ILMN_1664921";"NM_002721";NA
"ILMN_1711596";"NM_001032385";NA
"ILMN_2330597";"NM_001040125";NA
"ILMN_3240222";"NM_001080826";NA
"ILMN_3228189";"XM_001713933";NA
"ILMN_1809818";"NM_005973";NA
"ILMN_1802843";"NM_005973";NA
"ILMN_1655077";"NM_001198";NA
"ILMN_2352295";"NM_020228";NA
"ILMN_1802082";"NM_020226";NA
"ILMN_2222234";"NM_006406";NA
"ILMN_1733930";"NM_013388";NA
"ILMN_1656942";"NM_006150";NA
"ILMN_1695868";"NM_013397";NA
"ILMN_1694502";"NM_000946";NA
"ILMN_1694100";"NM_000947";NA
"ILMN_1681888";"NM_004157";NA
"ILMN_1717799";"NM_005400";NA
"ILMN_1753805";"NM_016457";NA
"ILMN_2331525";"NM_001079881";NA
"ILMN_1758474";"NM_003690";NA
"ILMN_1737988";"NM_001080121";NA
"ILMN_2394132";"NM_144736";NA
"ILMN_1663179";"NM_152465";NA
"ILMN_1717262";"NM_006404";NA
"ILMN_1716259";"NM_032414";NA
"ILMN_1671928";"NM_000313";NA
"ILMN_1659259";"NM_012469";NA
"ILMN_1667050";"NM_002764";NA
"ILMN_1812445";"NM_002767";NA
"ILMN_2203768";"NM_175887";NA
"ILMN_2392674";"NM_001077497";NA
"ILMN_1750167";"NM_025263";NA
"ILMN_1692664";"NM_001017529";NA
"ILMN_1776925";"NM_022119";NA
"ILMN_2377459";"NM_004228";NA
"ILMN_1796669";"NM_000021";NA
"ILMN_2404512";"NM_000447";NA
"ILMN_2384745";"NM_002780";NA
"ILMN_1772768";"NM_002783";NA
"ILMN_1704094";"NM_002791";NA
"ILMN_1666409";"NM_002798";NA
"ILMN_1809010";"NM_002804";NA
"ILMN_2396947";"NM_016556";NA
"ILMN_2396948";"NM_016556";NA
"ILMN_2287888";"NM_006503";NA
"ILMN_1687887";"NM_006503";NA
"ILMN_1780189";"NM_002805";NA
"ILMN_1691428";"XM_001134072";NA
"ILMN_1704404";"NM_175932";NA
"ILMN_1712432";"NM_002808";NA
"ILMN_2344130";"NM_002810";NA
"ILMN_1720926";"NM_005047";NA
"ILMN_1733256";"NM_002812";NA
"ILMN_1779264";"NM_003720";NA
"ILMN_2088410";"NM_020232";NA
"ILMN_1802627";"NM_032302";NA
"ILMN_1795927";"NM_001042414";NA
"ILMN_2147114";"NM_004577";NA
"ILMN_1655154";"NM_002819";NA
"ILMN_1701134";"NM_000314";NA
"ILMN_1795930";"NM_000958";NA
"ILMN_2345016";"NM_198938";NA
"ILMN_2105253";"NM_152444";NA
"ILMN_1785699";"NM_198964";NA
"ILMN_1732318";"NM_004103";NA
"ILMN_2330966";"NM_173176";NA
"ILMN_2075800";"NM_005975";NA
"ILMN_1759954";"NM_001099285";NA
"ILMN_2338997";"NM_080392";NA
"ILMN_1795697";"XM_944907";NA
"ILMN_1688490";"XM_944915";NA
"ILMN_1761031";"NM_152422";NA
"ILMN_1743065";"NM_016395";NA
"ILMN_1737398";"NM_016395";NA
"ILMN_1690114";"NM_001010915";NA
"ILMN_1680945";"XM_937744";NA
"ILMN_1695461";"NM_080840";NA
"ILMN_2383611";"NM_130435";NA
"ILMN_1779674";"NM_002841";NA
"ILMN_1741465";"NM_002842";NA
"ILMN_1763842";"NM_001002913";NA
"ILMN_1753196";"NM_004219";NA
"ILMN_2042771";"NM_004219";NA
"ILMN_2049021";"NR_002734";NA
"ILMN_1779404";"NM_014281";NA
"ILMN_2401155";"NM_001020658";NA
"ILMN_1783424";"NM_014676";NA
"ILMN_1709142";"NM_005859";NA
"ILMN_1709815";"NM_001015508";NA
"ILMN_1677305";"NM_006505";NA
"ILMN_1744815";"NM_203286";NA
"ILMN_1718303";"NM_002856";NA
"ILMN_2188521";"NM_015480";NA
"ILMN_1815063";"NM_017771";NA
"ILMN_1778360";"NM_002862";NA
"ILMN_1696187";"NM_002863";NA
"ILMN_1695334";"NM_138300";NA
"ILMN_1672443";"NM_000320";NA
"ILMN_3241626";"NM_198179";NA
"ILMN_2385191";"NM_017730";NA
"ILMN_2411282";"NM_001004128";NA
"ILMN_1789384";"NM_181701";NA
"ILMN_2052383";"NM_015361";NA
"ILMN_2409596";"NM_025151";NA
"ILMN_1692219";"NM_001002814";NA
"ILMN_1670666";"NM_001025300";NA
"ILMN_1735765";"NM_016322";NA
"ILMN_2129649";"NM_004163";NA
"ILMN_2214355";"NM_014488";NA
"ILMN_2115434";"NM_006834";NA
"ILMN_1727738";"NM_031296";NA
"ILMN_1800871";"NM_002869";NA
"ILMN_1691862";"NM_002871";NA
"ILMN_1702140";"NM_013277";NA
"ILMN_1737635";"NM_133377";NA
"ILMN_2363027";"NM_133487";NA
"ILMN_1695386";"NM_002876";NA
"ILMN_1727831";"NM_002877";NA
"ILMN_2370907";"NM_002878";NA
"ILMN_2370910";"NM_002878";NA
"ILMN_1690259";"NM_003610";NA
"ILMN_1781454";"NM_003610";NA
"ILMN_1676358";"NM_002881";NA
"ILMN_1733115";"NM_020336";NA
"ILMN_2276290";"NM_152663";NA
"ILMN_1699632";"NM_003624";NA
"ILMN_1662198";"NM_002883";NA
"ILMN_1704261";"NM_016492";NA
"ILMN_1758214";"NM_020320";NA
"ILMN_3249546";"NR_024116";NA
"ILMN_1795089";"NM_022904";NA
"ILMN_1755657";"NM_017805";NA
"ILMN_1747673";"NM_001007279";NA
"ILMN_2393573";"NM_007182";NA
"ILMN_2352245";"NM_177532";NA
"ILMN_1653412";"NM_032753";NA
"ILMN_3251085";"NM_001135255";NA
"ILMN_2062524";"NM_005610";NA
"ILMN_1756999";"NM_005611";NA
"ILMN_1681675";"NM_014892";NA
"ILMN_1781906";"NM_032905";NA
"ILMN_3248026";"NM_018989";NA
"ILMN_2414436";"NM_001017430";NA
"ILMN_1747968";"NM_001008408";NA
"ILMN_1749180";"NM_001034915";NA
"ILMN_1670456";"NM_024321";NA
"ILMN_1697418";"NM_001082576";NA
"ILMN_1755411";"NM_002898";NA
"ILMN_2124951";"NM_002139";NA
"ILMN_1678203";"NM_016024";NA
"ILMN_2145781";"NR_002193";NA
"ILMN_1808238";"NM_194272";NA
"ILMN_1666670";"NM_014248";NA
"ILMN_1688299";"NM_013441";NA
"ILMN_1695317";"NM_018191";NA
"ILMN_1722698";"NM_001008925";NA
"ILMN_1682095";"NM_018254";NA
"ILMN_1672966";"NM_014478";NA
"ILMN_1714335";"NM_172037";NA
"ILMN_2128741";"NM_016026";NA
"ILMN_1660723";"NM_138412";NA
"ILMN_1705469";"NM_020905";NA
"ILMN_1688630";"NM_021111";NA
"ILMN_1766085";"NM_002908";NA
"ILMN_1705266";"NM_021975";NA
"ILMN_1811258";"NM_006509";NA
"ILMN_2222768";"NM_031922";NA
"ILMN_1812067";"NM_007033";NA
"ILMN_1753008";"NM_020695";NA
"ILMN_1749009";"NM_015523";NA
"ILMN_1677452";"NM_020385";NA
"ILMN_1792986";"NM_002913";NA
"ILMN_1711381";"NM_181558";NA
"ILMN_1690780";"NM_018339";NA
"ILMN_1730005";"NM_030950";NA
"ILMN_1800787";"NM_015150";NA
"ILMN_1687107";"NM_018124";NA
"ILMN_1782513";"NM_144964";NA
"ILMN_3251477";"NM_144964";NA
"ILMN_1791314";"NM_198432";NA
"ILMN_1696828";"NM_006480";NA
"ILMN_2373062";"NM_024599";NA
"ILMN_1691717";"NM_001005498";NA
"ILMN_2195957";"NM_015178";NA
"ILMN_2089167";"NM_014578";NA
"ILMN_1742003";"NM_052924";NA
"ILMN_1753143";"NM_033103";NA
"ILMN_1660858";"NM_004292";NA
"ILMN_1656335";"NM_006912";NA
"ILMN_1694533";"NM_017909";NA
"ILMN_2074860";"NR_001445";NA
"ILMN_1684083";"NM_001012975";NA
"ILMN_1712849";"NM_032572";NA
"ILMN_1697529";"NM_014868";NA
"ILMN_1692199";"NM_005667";NA
"ILMN_1810785";"NM_014372";NA
"ILMN_1760209";"NM_017610";NA
"ILMN_3247728";"NM_014455";NA
"ILMN_1742318";"NM_018320";NA
"ILMN_1691119";"NM_024787";NA
"ILMN_1747192";"NM_017831";NA
"ILMN_1790741";"NM_194460";NA
"ILMN_1669572";"NM_194460";NA
"ILMN_1752526";"NM_182757";NA
"ILMN_1710906";"NM_144726";NA
"ILMN_3243686";"NM_015565";NA
"ILMN_1760360";"NM_015565";NA
"ILMN_2077504";"NM_015565";NA
"ILMN_1787259";"NM_194439";NA
"ILMN_1731203";"NM_020954";NA
"ILMN_3225534";"NR_015449";NA
"ILMN_1717809";"NM_007219";NA
"ILMN_1713486";"NM_022453";NA
"ILMN_2353327";"NM_194328";NA
"ILMN_2142695";"NM_002938";NA
"ILMN_1687941";"NM_002938";NA
"ILMN_1660079";"NM_014901";NA
"ILMN_1689652";"NM_018146";NA
"ILMN_1694730";"NM_018226";NA
"ILMN_1691843";"NM_080594";NA
"ILMN_2375386";"NM_080594";NA
"ILMN_3240220";"NR_004402";NA
"ILMN_3310351";"NR_028372";NA
"ILMN_3237623";"NR_004391";NA
"ILMN_3239225";"NR_004392";NA
"ILMN_3241021";"NR_004393";NA
"ILMN_1696466";"NM_031916";NA
"ILMN_3244444";"NR_003500";NA
"ILMN_2154566";"NM_007104";NA
"ILMN_1672446";"NM_000975";NA
"ILMN_2404850";"NM_001034996";NA
"ILMN_3302177";"XR_041286";NA
"ILMN_3225591";"XR_041286";NA
"ILMN_2230624";"NM_000979";NA
"ILMN_2141452";"NM_000980";NA
"ILMN_2141444";"NM_000980";NA
"ILMN_2141453";"NM_000980";NA
"ILMN_2290808";"NM_000982";NA
"ILMN_1755115";"NM_000978";NA
"ILMN_1788607";"NM_000984";NA
"ILMN_2124757";"NR_002229";NA
"ILMN_1776586";"NM_016093";NA
"ILMN_1656807";"NM_000988";NA
"ILMN_2104409";"NR_002778";NA
"ILMN_3306270";"XR_037323";NA
"ILMN_1663799";"NM_001007074";NA
"ILMN_2142815";"NM_007209";NA
"ILMN_1756360";"NM_000996";NA
"ILMN_1685088";"NM_033643";NA
"ILMN_1800796";"NM_000997";NA
"ILMN_1765043";"NM_000999";NA
"ILMN_1737015";"NM_001000";NA
"ILMN_1712413";"NM_052969";NA
"ILMN_2108357";"NM_052969";NA
"ILMN_1752285";"NM_000968";NA
"ILMN_2087080";"NM_000969";NA
"ILMN_1729033";"NM_001024921";NA
"ILMN_2247594";"NM_001003";NA
"ILMN_1693421";"NM_002951";NA
"ILMN_1792283";"NM_006413";NA
"ILMN_3238889";"NM_015203";NA
"ILMN_1676504";"NM_203400";NA
"ILMN_3225669";"XR_016556";NA
"ILMN_1782621";"NM_001016";NA
"ILMN_1666635";"NM_001025070";NA
"ILMN_2219134";"NM_001018";NA
"ILMN_2255310";"NM_001019";NA
"ILMN_1651850";"NM_001020";NA
"ILMN_1784717";"NM_001022";NA
"ILMN_2177965";"NM_194326";NA
"ILMN_1701596";"NM_001023";NA
"ILMN_1746516";"NM_001028";NA
"ILMN_2209027";"NM_001029";NA
"ILMN_2048326";"NM_002954";NA
"ILMN_1755883";"NM_002954";NA
"ILMN_2415722";"NM_001030001";NA
"ILMN_1760714";"NM_001005";NA
"ILMN_2139943";"NM_001006";NA
"ILMN_1707810";"NM_001009";NA
"ILMN_1808939";"NM_001010";NA
"ILMN_1657515";"NM_004755";NA
"ILMN_1761175";"NM_003952";NA
"ILMN_3243700";"NM_001012";NA
"ILMN_1730077";"NM_152260";NA
"ILMN_2044085";"NM_005444";NA
"ILMN_2361643";"NM_006064";NA
"ILMN_1741219";"NM_006064";NA
"ILMN_2415267";"NM_001003699";NA
"ILMN_3307409";"NM_001003699";NA
"ILMN_3241853";"NR_002184";NA
"ILMN_2066667";"NM_015324";NA
"ILMN_1684571";"NM_080860";NA
"ILMN_1788223";"NM_031924";NA
"ILMN_1763694";"NM_133368";NA
"ILMN_1721657";"NM_012425";NA
"ILMN_1680591";"NM_033046";NA
"ILMN_1768357";"NM_021136";NA
"ILMN_1758827";"NM_032730";NA
"ILMN_1709164";"NR_002939";NA
"ILMN_1808157";"NM_138290";NA
"ILMN_1801504";"NM_001754";NA
"ILMN_2120340";"NM_006666";NA
"ILMN_1812970";"NM_016104";NA
"ILMN_2316806";"NM_001007464";NA
"ILMN_1698233";"NM_016940";NA
"ILMN_1700685";"NM_022753";NA
"ILMN_2314208";"NM_001017406";NA
"ILMN_2294274";"NM_022753";NA
"ILMN_1776674";"NM_013299";NA
"ILMN_1722059";"NM_002967";NA
"ILMN_1705679";"NM_014649";NA
"ILMN_2069446";"NM_014649";NA
"ILMN_1691716";"XM_944734";NA
"ILMN_1752793";"NM_005870";NA
"ILMN_2199022";"NM_013260";NA
"ILMN_1786972";"NM_006513";NA
"ILMN_1714896";"NM_014706";NA
"ILMN_2185984";"NM_015278";NA
"ILMN_1680662";"NM_194292";NA
"ILMN_2402499";"NM_001017369";NA
"ILMN_1654893";"NM_005697";NA
"ILMN_2399208";"NM_005698";NA
"ILMN_1800843";"NM_079834";NA
"ILMN_1811178";"NM_020843";NA
"ILMN_3236010";"NR_003012";NA
"ILMN_3247636";"NR_004388";NA
"ILMN_3243966";"NR_003007";NA
"ILMN_3240069";"NR_003005";NA
"ILMN_3247159";"NR_003009";NA
"ILMN_2156936";"NM_016002";NA
"ILMN_1689329";"NM_005063";NA
"ILMN_2340908";"NM_001037540";NA
"ILMN_1732782";"NM_001040142";NA
"ILMN_2375651";"NM_024041";NA
"ILMN_1713995";"NM_001038";NA
"ILMN_1701621";"NM_005138";NA
"ILMN_2324029";"NM_015356";NA
"ILMN_1695181";"NM_182706";NA
"ILMN_1662016";"NM_138355";NA
"ILMN_2400874";"NM_020680";NA
"ILMN_1761911";"NM_152281";NA
"ILMN_2121316";"NM_152281";NA
"ILMN_1743427";"NM_020423";NA
"ILMN_1651949";"NM_020423";NA
"ILMN_1749213";"NM_022044";NA
"ILMN_2378257";"NM_016176";NA
"ILMN_1693124";"NM_001042631";NA
"ILMN_1750093";"NR_003264";NA
"ILMN_1698487";"NM_003002";NA
"ILMN_1798817";"NM_145168";NA
"ILMN_1750674";"NM_138432";NA
"ILMN_3297880";"NR_024273";NA
"ILMN_2391912";"NM_003003";NA
"ILMN_1684211";"NM_012429";NA
"ILMN_1757928";"XM_945918";NA
"ILMN_1752435";"NM_032970";NA
"ILMN_2366246";"NM_032985";NA
"ILMN_1735148";"NM_006323";NA
"ILMN_1801852";"NM_006808";NA
"ILMN_2134110";"NM_021237";NA
"ILMN_1784534";"NM_203472";NA
"ILMN_2154322";"NM_012431";NA
"ILMN_1672589";"NM_198925";NA
"ILMN_1656927";"NM_003966";NA
"ILMN_1880012";"NM_003966";NA
"ILMN_1767690";"NM_145204";NA
"ILMN_2176768";"NM_012247";NA
"ILMN_1673369";"NM_012247";NA
"ILMN_1687824";"NM_012248";NA
"ILMN_1691864";"NM_178584";NA
"ILMN_1769118";"NM_006640";NA
"ILMN_2111932";"NM_178865";NA
"ILMN_1665065";"NM_198941";NA
"ILMN_1713752";"NM_006811";NA
"ILMN_1815656";"NM_006811";NA
"ILMN_2150851";"NM_002575";NA
"ILMN_2150856";"NM_002575";NA
"ILMN_1767685";"NM_003784";NA
"ILMN_1751028";"NM_001235";NA
"ILMN_2207988";"NM_005025";NA
"ILMN_1814333";"NM_005025";NA
"ILMN_1751598";"NM_031459";NA
"ILMN_1694027";"NM_144665";NA
"ILMN_1720513";"NM_015559";NA
"ILMN_1813573";"XM_037523";NA
"ILMN_1679577";"NM_032233";NA
"ILMN_1751075";"NM_017438";NA
"ILMN_1705151";"NM_006802";NA
"ILMN_1775939";"NM_006842";NA
"ILMN_1803110";"NM_012426";NA
"ILMN_1722648";"NM_005850";NA
"ILMN_1689389";"NM_031287";NA
"ILMN_1741585";"NM_016329";NA
"ILMN_2391750";"NM_001005158";NA
"ILMN_1769931";"NM_005066";NA
"ILMN_1711270";"NM_014884";NA
"ILMN_1772487";"NM_001017392";NA
"ILMN_1689007";"NM_001017392";NA
"ILMN_1659874";"NM_020706";NA
"ILMN_2117716";"NM_005088";NA
"ILMN_1761996";"NM_006925";NA
"ILMN_2378868";"NM_006925";NA
"ILMN_1692575";"NM_004592";NA
"ILMN_1760683";"NM_003769";NA
"ILMN_1668378";"NM_199344";NA
"ILMN_1795976";"NM_178858";NA
"ILMN_2194467";"NM_000232";NA
"ILMN_1677800";"NM_003021";NA
"ILMN_1752046";"NM_005475";NA
"ILMN_1705892";"NM_002351";NA
"ILMN_1679322";"NM_022071";NA
"ILMN_1672795";"XM_375698";NA
"ILMN_1737163";"NM_031286";NA
"ILMN_1692539";"NM_018957";NA
