"";"ID";"SYMBOL";"a0Mean";"Posterior_class_a";"Posterior_class_b";"Posterior_class_c";"Posterior_class_d"
"6470";"ILMN_1652128";"LMBRD1";" 8.89";"0.586";"0.0667";"0.2463";"0.1006"
"6471";"ILMN_1699503";"UBE2D2";" 7.82";"0.586";"0.1114";"0.2626";"0.0397"
"6472";"ILMN_1808163";"C11orf24";" 5.70";"0.586";"0.1778";"0.1220";"0.1140"
"6473";"ILMN_3277332";"LOC441453";" 8.08";"0.586";"0.0298";"0.0482";"0.3358"
"6474";"ILMN_1704070";"BCL10";" 5.10";"0.586";"0.0346";"0.0474";"0.3319"
"6475";"ILMN_1697742";"C3orf38";" 7.40";"0.586";"0.0464";"0.3048";"0.0627"
"6476";"ILMN_1709474";"ALMS1";" 4.94";"0.586";"0.0531";"0.2006";"0.1604"
"6477";"ILMN_1727348";"NMD3";" 8.96";"0.586";"0.0942";"0.2570";"0.0630"
"6478";"ILMN_1916025";"";" 5.01";"0.586";"0.0374";"0.2269";"0.1499"
"6479";"ILMN_1727495";"L3MBTL3";" 5.30";"0.586";"0.0643";"0.2630";"0.0870"
"6480";"ILMN_1752927";"KIAA1600";" 6.94";"0.586";"0.1012";"0.2552";"0.0581"
"6481";"ILMN_2076658";"MRPL1";" 8.56";"0.585";"0.0676";"0.1262";"0.2207"
"6482";"ILMN_1680673";"NT5DC1";" 7.49";"0.585";"0.0427";"0.3240";"0.0480"
"6483";"ILMN_1678962";"DFFB";" 5.68";"0.585";"0.2905";"0.0939";"0.0305"
"6484";"ILMN_1801616";"EMP1";"11.56";"0.585";"0.3008";"0.0771";"0.0369"
"6485";"ILMN_3219340";"LOC100131713";"12.61";"0.585";"0.1706";"0.2135";"0.0308"
"6486";"ILMN_1754303";"RPL30";"12.80";"0.585";"0.2980";"0.0834";"0.0336"
"6487";"ILMN_2371433";"MID1";" 7.37";"0.585";"0.0642";"0.0328";"0.3183"
"6488";"ILMN_2230862";"GYG1";"10.56";"0.585";"0.0473";"0.3281";"0.0401"
"6489";"ILMN_1758333";"HMGXB4";" 5.27";"0.584";"0.0326";"0.0314";"0.3517"
"6490";"ILMN_1804798";"BEXL1";" 6.66";"0.584";"0.0783";"0.1812";"0.1563"
"6491";"ILMN_2316173";"AP1S1";" 7.83";"0.584";"0.0952";"0.2800";"0.0408"
"6492";"ILMN_1740737";"DCPS";" 7.23";"0.584";"0.1387";"0.0979";"0.1793"
"6493";"ILMN_1739199";"FAM39DP";" 6.58";"0.584";"0.0552";"0.3298";"0.0310"
"6494";"ILMN_3242967";"LOC100134083";" 5.63";"0.584";"0.3455";"0.0413";"0.0292"
"6495";"ILMN_1872472";"";" 5.06";"0.584";"0.2476";"0.0464";"0.1221"
"6496";"ILMN_2317618";"TCF19";" 6.11";"0.584";"0.0949";"0.1810";"0.1402"
"6497";"ILMN_1768077";"C10orf61";" 6.44";"0.584";"0.0550";"0.3208";"0.0404"
"6498";"ILMN_2189842";"SNORA10";" 6.07";"0.584";"0.0746";"0.2844";"0.0572"
"6499";"ILMN_1668065";"RBED1";" 5.66";"0.584";"0.0333";"0.2246";"0.1585"
"6500";"ILMN_1726520";"TDP1";" 6.34";"0.584";"0.1471";"0.0438";"0.2255"
"6501";"ILMN_1743966";"BCL9L";" 6.84";"0.584";"0.1420";"0.2410";"0.0335"
"6502";"ILMN_1655827";"COPS2";" 8.01";"0.584";"0.0566";"0.2763";"0.0836"
"6503";"ILMN_1778957";"PNRC2";" 5.49";"0.584";"0.0366";"0.2923";"0.0876"
"6504";"ILMN_1700896";"SAP30";" 8.45";"0.584";"0.3201";"0.0638";"0.0326"
"6505";"ILMN_1811551";"DERA";"10.69";"0.583";"0.2307";"0.0430";"0.1428"
"6506";"ILMN_1696133";"SELI";" 5.43";"0.583";"0.2345";"0.1417";"0.0404"
"6507";"ILMN_1677404";"RAP2A";" 7.26";"0.583";"0.0377";"0.3224";"0.0567"
"6508";"ILMN_1721136";"H6PD";" 5.13";"0.583";"0.0368";"0.0324";"0.3478"
"6509";"ILMN_3272074";"GABPB1";" 6.22";"0.583";"0.2362";"0.0607";"0.1205"
"6510";"ILMN_3199658";"LOC646626";" 5.59";"0.583";"0.3584";"0.0301";"0.0289"
"6511";"ILMN_1794230";"SCAND1";" 7.71";"0.583";"0.2660";"0.0794";"0.0720"
"6512";"ILMN_1756445";"PMF1";" 6.70";"0.583";"0.2599";"0.0414";"0.1162"
"6513";"ILMN_1768050";"SCOC";" 8.27";"0.583";"0.0481";"0.3021";"0.0672"
"6514";"ILMN_1654262";"ZMAT3";" 8.02";"0.582";"0.0882";"0.2960";"0.0333"
"6515";"ILMN_1783815";"COG7";" 6.35";"0.582";"0.3333";"0.0557";"0.0287"
"6516";"ILMN_3214256";"LOC128192";"11.66";"0.582";"0.3324";"0.0328";"0.0525"
"6517";"ILMN_1735680";"TMEM30A";" 6.00";"0.582";"0.0368";"0.2598";"0.1212"
"6518";"ILMN_1785036";"KIAA1345";" 5.40";"0.582";"0.0290";"0.1345";"0.2544"
"6519";"ILMN_1734229";"SPPL2A";" 9.29";"0.582";"0.0576";"0.3029";"0.0574"
"6520";"ILMN_3297644";"TMEM214";" 7.91";"0.582";"0.1617";"0.2204";"0.0358"
"6521";"ILMN_2400500";"LASS2";" 8.65";"0.582";"0.3465";"0.0328";"0.0387"
"6522";"ILMN_1730734";"TMEM205";" 9.11";"0.582";"0.0375";"0.3064";"0.0742"
"6523";"ILMN_1784299";"C19orf43";"10.34";"0.582";"0.2086";"0.1587";"0.0508"
"6524";"ILMN_1730118";"ZNF644";" 7.34";"0.582";"0.0420";"0.3232";"0.0530"
"6525";"ILMN_1685079";"TELO2";" 6.09";"0.582";"0.1978";"0.1898";"0.0307"
"6526";"ILMN_1660359";"LOC654126";" 6.07";"0.582";"0.2493";"0.1365";"0.0326"
"6527";"ILMN_1771921";"HSCB";" 7.38";"0.582";"0.0976";"0.2522";"0.0687"
"6528";"ILMN_1667452";"LOC441208";" 4.98";"0.582";"0.0414";"0.1656";"0.2115"
"6529";"ILMN_1669268";"MEX3D";" 6.42";"0.581";"0.3399";"0.0461";"0.0326"
"6530";"ILMN_1651538";"NUMBL";" 5.74";"0.581";"0.0316";"0.3392";"0.0479"
"6531";"ILMN_2177090";"LOC200030";" 9.15";"0.581";"0.1861";"0.0502";"0.1824"
"6532";"ILMN_2148796";"MND1";" 7.28";"0.581";"0.2024";"0.1812";"0.0351"
"6533";"ILMN_1753165";"WNK1";" 5.12";"0.581";"0.3458";"0.0391";"0.0339"
"6534";"ILMN_1710989";"LOC653061";" 5.46";"0.581";"0.0296";"0.0419";"0.3479"
"6535";"ILMN_3229812";"PI4KA";" 5.02";"0.581";"0.2968";"0.0841";"0.0384"
"6536";"ILMN_2299221";"RABGGTA";" 6.10";"0.581";"0.0945";"0.2609";"0.0639"
"6537";"ILMN_1773066";"CDKN2AIP";" 7.13";"0.581";"0.0383";"0.0749";"0.3062"
"6538";"ILMN_3291921";"LOC645086";" 5.25";"0.581";"0.0778";"0.1706";"0.1711"
"6539";"ILMN_3310750";"MIR657";" 5.16";"0.581";"0.1247";"0.0844";"0.2104"
"6540";"ILMN_3227811";"LOC729423";" 9.33";"0.580";"0.0660";"0.0995";"0.2543"
"6541";"ILMN_1728228";"ZNF548";" 6.89";"0.580";"0.2718";"0.0777";"0.0704"
"6542";"ILMN_1805778";"RBM12B";" 6.77";"0.580";"0.1101";"0.2229";"0.0871"
"6543";"ILMN_3226505";"MSL3";" 7.58";"0.580";"0.0313";"0.0555";"0.3332"
"6544";"ILMN_2379835";"SUMO1";" 6.39";"0.580";"0.1728";"0.1756";"0.0718"
"6545";"ILMN_1768181";"TOR3A";" 7.41";"0.580";"0.0349";"0.1498";"0.2355"
"6546";"ILMN_1667043";"EIF4A3";"12.71";"0.580";"0.0804";"0.1046";"0.2353"
"6547";"ILMN_1672834";"SSH2";" 7.83";"0.580";"0.0305";"0.0417";"0.3480"
"6548";"ILMN_2415170";"VPS8";" 6.00";"0.580";"0.0518";"0.3388";"0.0298"
"6549";"ILMN_1739854";"C15orf29";" 5.73";"0.580";"0.0365";"0.1407";"0.2434"
"6550";"ILMN_1687583";"CAV1";" 9.01";"0.580";"0.2202";"0.1528";"0.0476"
"6551";"ILMN_1669508";"PAF1";"10.12";"0.580";"0.1516";"0.2198";"0.0491"
"6552";"ILMN_1758111";"PIBF1";" 5.71";"0.580";"0.3027";"0.0658";"0.0521"
"6553";"ILMN_1656118";"ZBTB7A";" 5.56";"0.580";"0.3247";"0.0658";"0.0301"
"6554";"ILMN_2214955";"CCDC127";" 7.82";"0.579";"0.2385";"0.1233";"0.0588"
"6555";"ILMN_2103547";"GOLGA8B";" 7.98";"0.579";"0.1442";"0.2129";"0.0635"
"6556";"ILMN_3205656";"LOC391075";"12.88";"0.579";"0.0443";"0.0301";"0.3464"
"6557";"ILMN_1858791";"";" 5.14";"0.579";"0.3515";"0.0404";"0.0290"
"6558";"ILMN_3190596";"LOC100129552";" 6.42";"0.579";"0.3036";"0.0399";"0.0774"
"6559";"ILMN_2399497";"RFXANK";" 5.90";"0.579";"0.0944";"0.2851";"0.0414"
"6560";"ILMN_3298582";"LOC728873";"11.00";"0.579";"0.2067";"0.0411";"0.1732"
"6561";"ILMN_1707084";"UBE2D4";" 7.80";"0.579";"0.0976";"0.2781";"0.0453"
"6562";"ILMN_2334242";"CREB1";"10.49";"0.579";"0.3256";"0.0500";"0.0455"
"6563";"ILMN_1776109";"ZNF622";"10.89";"0.579";"0.1620";"0.2063";"0.0528"
"6564";"ILMN_1695872";"LOC641992";" 6.12";"0.579";"0.0596";"0.3124";"0.0494"
"6565";"ILMN_1806122";"CHD8";" 9.78";"0.579";"0.0300";"0.0838";"0.3077"
"6566";"ILMN_1733851";"DACT3";" 5.44";"0.579";"0.0404";"0.1990";"0.1822"
"6567";"ILMN_2394571";"FBXW11";" 9.62";"0.578";"0.0362";"0.3182";"0.0672"
"6568";"ILMN_1692517";"LOC653381";"11.69";"0.578";"0.0543";"0.0309";"0.3363"
"6569";"ILMN_3248975";"PPP4C";" 8.69";"0.578";"0.0345";"0.3090";"0.0782"
"6570";"ILMN_1666757";"SDHALP1";" 7.18";"0.578";"0.0521";"0.0301";"0.3395"
"6571";"ILMN_1762712";"HHEX";" 5.63";"0.578";"0.3421";"0.0376";"0.0423"
"6572";"ILMN_1789751";"MFSD1";" 8.98";"0.578";"0.0610";"0.3131";"0.0479"
"6573";"ILMN_1673676";"SNX5";" 5.95";"0.578";"0.2273";"0.1661";"0.0286"
"6574";"ILMN_1793002";"C20orf196";" 6.07";"0.578";"0.1835";"0.0867";"0.1520"
"6575";"ILMN_1673738";"LOC646483";"11.46";"0.578";"0.0286";"0.0322";"0.3613"
"6576";"ILMN_1737972";"TSPYL5";" 6.19";"0.578";"0.0358";"0.2253";"0.1612"
"6577";"ILMN_1668960";"MID1IP1";" 8.69";"0.578";"0.3573";"0.0297";"0.0354"
"6578";"ILMN_1713803";"C17orf97";" 6.29";"0.578";"0.0327";"0.0782";"0.3116"
"6579";"ILMN_1915365";"";" 5.04";"0.577";"0.0672";"0.1885";"0.1670"
"6580";"ILMN_1843198";"";" 9.79";"0.577";"0.0486";"0.3266";"0.0478"
"6581";"ILMN_1726756";"FANCB";" 5.13";"0.577";"0.0352";"0.1370";"0.2508"
"6582";"ILMN_1722533";"KATNAL1";" 5.35";"0.577";"0.0362";"0.2450";"0.1418"
"6583";"ILMN_2046611";"MCOLN3";" 6.44";"0.577";"0.3417";"0.0366";"0.0448"
"6584";"ILMN_2112402";"PHF5A";"10.53";"0.577";"0.1386";"0.0356";"0.2491"
"6585";"ILMN_1655051";"FAM86B1";" 5.63";"0.577";"0.3431";"0.0334";"0.0469"
"6586";"ILMN_1689624";"MINA";" 5.47";"0.577";"0.2019";"0.0783";"0.1432"
"6587";"ILMN_1666007";"TRAPPC6B";" 6.31";"0.577";"0.0711";"0.3044";"0.0479"
"6588";"ILMN_1726388";"ACBD7";" 6.52";"0.576";"0.0300";"0.1117";"0.2819"
"6589";"ILMN_1788689";"PHIP";" 8.17";"0.576";"0.0561";"0.3102";"0.0574"
"6590";"ILMN_2357361";"THYN1";" 8.86";"0.576";"0.0539";"0.1314";"0.2384"
"6591";"ILMN_1744508";"FAM53C";" 9.47";"0.576";"0.2402";"0.1230";"0.0606"
"6592";"ILMN_1680364";"CD109";" 7.54";"0.576";"0.0645";"0.3190";"0.0404"
"6593";"ILMN_2374778";"DUT";" 8.01";"0.576";"0.3266";"0.0405";"0.0569"
"6594";"ILMN_1698646";"TUBG1";" 5.47";"0.576";"0.2777";"0.0488";"0.0974"
"6595";"ILMN_1909073";"";" 6.51";"0.576";"0.2972";"0.0884";"0.0384"
"6596";"ILMN_2349444";"NUDT2";" 6.41";"0.576";"0.2222";"0.0727";"0.1291"
"6597";"ILMN_1656185";"DEF8";" 8.29";"0.576";"0.3158";"0.0645";"0.0438"
"6598";"ILMN_1756942";"SP3";" 8.08";"0.576";"0.0814";"0.2790";"0.0638"
"6599";"ILMN_1745005";"GGCT";"10.44";"0.576";"0.2256";"0.1516";"0.0470"
"6600";"ILMN_2064917";"AGGF1";" 7.33";"0.576";"0.0439";"0.3414";"0.0390"
"6601";"ILMN_1775943";"BRMS1L";" 7.91";"0.576";"0.0376";"0.3309";"0.0559"
"6602";"ILMN_1905075";"";" 5.10";"0.575";"0.1068";"0.0655";"0.2522"
"6603";"ILMN_1656521";"CGI-96";" 5.94";"0.575";"0.1802";"0.0535";"0.1910"
"6604";"ILMN_1757384";"RAN";" 8.57";"0.575";"0.0839";"0.2945";"0.0463"
"6605";"ILMN_3239639";"CD200R1L";" 6.15";"0.575";"0.0778";"0.2532";"0.0939"
"6606";"ILMN_1703229";"HIATL1";" 7.85";"0.575";"0.0326";"0.0338";"0.3587"
"6607";"ILMN_1776105";"PSPH";" 8.96";"0.575";"0.0372";"0.1378";"0.2500"
"6608";"ILMN_1725244";"HAT1";"10.00";"0.575";"0.0399";"0.2927";"0.0925"
"6609";"ILMN_3239426";"GPN3";" 8.66";"0.575";"0.0288";"0.1434";"0.2530"
"6610";"ILMN_1655497";"EIF4B";"11.94";"0.575";"0.2143";"0.0402";"0.1709"
"6611";"ILMN_1675482";"LOC732425";" 6.27";"0.575";"0.0367";"0.3492";"0.0395"
"6612";"ILMN_1775744";"MRPS16";"10.29";"0.575";"0.0909";"0.3061";"0.0285"
"6613";"ILMN_2042941";"TMEM159";" 5.65";"0.575";"0.1605";"0.2303";"0.0348"
"6614";"ILMN_1688322";"ADIPOR1";" 9.63";"0.574";"0.0423";"0.2294";"0.1539"
"6615";"ILMN_1673933";"LOC440341";" 7.32";"0.574";"0.1332";"0.2561";"0.0363"
"6616";"ILMN_1687867";"LOC647954";" 9.21";"0.574";"0.3283";"0.0475";"0.0498"
"6617";"ILMN_1705953";"LONRF1";" 5.16";"0.574";"0.2709";"0.1019";"0.0527"
"6618";"ILMN_2293744";"MARVELD2";" 5.70";"0.574";"0.0297";"0.3061";"0.0897"
"6619";"ILMN_1695020";"NEK3";" 6.27";"0.574";"0.1217";"0.0461";"0.2579"
"6620";"ILMN_1750661";"FBXW9";" 7.16";"0.574";"0.0566";"0.0979";"0.2714"
"6621";"ILMN_1759048";"SDHALP1";" 5.23";"0.574";"0.2954";"0.1009";"0.0295"
"6622";"ILMN_1791123";"TMPRSS2";" 6.43";"0.574";"0.2019";"0.0450";"0.1789"
"6623";"ILMN_1692223";"LCN2";"11.50";"0.574";"0.0394";"0.2429";"0.1436"
"6624";"ILMN_1789990";"ARFGEF2";" 6.33";"0.574";"0.1177";"0.1195";"0.1890"
"6625";"ILMN_1707901";"DHRS7B";" 8.57";"0.574";"0.0970";"0.1072";"0.2220"
"6626";"ILMN_2192683";"DHX37";" 8.44";"0.574";"0.3563";"0.0299";"0.0401"
"6627";"ILMN_1710863";"GATAD1";" 6.22";"0.574";"0.1138";"0.0444";"0.2679"
"6628";"ILMN_1700811";"UBFD1";" 7.25";"0.574";"0.3507";"0.0365";"0.0391"
"6629";"ILMN_1662686";"USPL1";" 6.81";"0.574";"0.0395";"0.3386";"0.0481"
"6630";"ILMN_2376625";"VHL";" 6.32";"0.574";"0.1428";"0.1312";"0.1523"
"6631";"ILMN_3256894";"LOC100129436";" 5.47";"0.574";"0.0332";"0.1726";"0.2205"
"6632";"ILMN_1812191";"C12orf57";"10.42";"0.574";"0.0531";"0.3244";"0.0490"
"6633";"ILMN_1672287";"MYNN";" 7.11";"0.574";"0.0646";"0.2860";"0.0759"
"6634";"ILMN_1753207";"FZR1";" 5.20";"0.573";"0.1489";"0.1137";"0.1640"
"6635";"ILMN_3225121";"LOC728484";" 9.82";"0.573";"0.0286";"0.0458";"0.3522"
"6636";"ILMN_1706841";"PGAM4";"12.17";"0.573";"0.0290";"0.1791";"0.2184"
"6637";"ILMN_1719577";"C10orf67";" 7.66";"0.573";"0.0290";"0.0389";"0.3588"
"6638";"ILMN_1745779";"TCTEX1D2";" 9.53";"0.573";"0.0283";"0.0449";"0.3538"
"6639";"ILMN_1671478";"CKB";"11.91";"0.573";"0.2926";"0.0515";"0.0830"
"6640";"ILMN_1768743";"FIP1L1";" 8.06";"0.573";"0.2306";"0.0604";"0.1361"
"6641";"ILMN_1749636";"DNAJC22";" 9.10";"0.573";"0.0282";"0.1222";"0.2768"
"6642";"ILMN_1741970";"JUP";" 7.37";"0.573";"0.0999";"0.0988";"0.2287"
"6643";"ILMN_1802377";"IQCG";" 6.09";"0.573";"0.0301";"0.3528";"0.0446"
"6644";"ILMN_1714223";"LETM2";" 6.47";"0.572";"0.3418";"0.0390";"0.0468"
"6645";"ILMN_2070355";"SDHAF1";" 8.72";"0.572";"0.0989";"0.2233";"0.1057"
"6646";"ILMN_1773780";"FAM173A";" 8.14";"0.572";"0.1248";"0.2303";"0.0730"
"6647";"ILMN_1738725";"LIF";" 5.04";"0.572";"0.2327";"0.0364";"0.1590"
"6648";"ILMN_2224143";"MCM3";"12.47";"0.572";"0.2161";"0.0879";"0.1244"
"6649";"ILMN_1677228";"TMLHE";" 7.54";"0.572";"0.0396";"0.1770";"0.2118"
"6650";"ILMN_1683959";"MED13L";" 5.29";"0.571";"0.0281";"0.0570";"0.3435"
"6651";"ILMN_1805807";"SLC30A3";" 6.97";"0.571";"0.0397";"0.3040";"0.0850"
"6652";"ILMN_1683817";"UBE2Q2";" 8.84";"0.571";"0.0468";"0.2856";"0.0963"
"6653";"ILMN_1731070";"ORC6L";" 7.95";"0.571";"0.3365";"0.0452";"0.0472"
"6654";"ILMN_2284327";"WDR23";" 5.15";"0.571";"0.0751";"0.1846";"0.1693"
"6655";"ILMN_1795218";"DHX30";" 8.41";"0.571";"0.3575";"0.0355";"0.0362"
"6656";"ILMN_1702698";"LSM11";" 4.92";"0.571";"0.0299";"0.3398";"0.0594"
"6657";"ILMN_3243924";"P2RX6";" 5.43";"0.571";"0.0305";"0.3625";"0.0361"
"6658";"ILMN_1810729";"UBL3";" 7.35";"0.571";"0.0625";"0.3146";"0.0521"
"6659";"ILMN_3259712";"LOC100129952";" 5.73";"0.571";"0.2957";"0.0430";"0.0908"
"6660";"ILMN_2363426";"MAX";" 6.82";"0.571";"0.3181";"0.0408";"0.0706"
"6661";"ILMN_1801421";"EMD";"11.20";"0.570";"0.0987";"0.1795";"0.1514"
"6662";"ILMN_1766245";"SUPT4H1";" 8.58";"0.570";"0.0774";"0.2702";"0.0821"
"6663";"ILMN_1726783";"RNASEH1";" 8.10";"0.570";"0.3706";"0.0295";"0.0298"
"6664";"ILMN_1652735";"RFXAP";" 6.02";"0.570";"0.1956";"0.0435";"0.1910"
"6665";"ILMN_1684368";"C5orf62";" 5.76";"0.570";"0.0301";"0.3214";"0.0790"
"6666";"ILMN_1698404";"ERN1";" 7.74";"0.570";"0.2169";"0.1480";"0.0654"
"6667";"ILMN_2180624";"TMCO6";" 5.32";"0.570";"0.0540";"0.2733";"0.1032"
"6668";"ILMN_1801216";"S100P";" 8.26";"0.569";"0.0880";"0.2333";"0.1093"
"6669";"ILMN_1664738";"C11orf54";" 5.19";"0.569";"0.1032";"0.2992";"0.0284"
"6670";"ILMN_1664294";"LEPRE1";" 5.69";"0.569";"0.0322";"0.2901";"0.1085"
"6671";"ILMN_1750497";"GPR109A";" 6.02";"0.569";"0.0327";"0.2364";"0.1618"
"6672";"ILMN_3290577";"LOC391833";"11.64";"0.569";"0.2102";"0.1870";"0.0337"
"6673";"ILMN_1661490";"PFDN6";" 7.34";"0.569";"0.0465";"0.0433";"0.3412"
"6674";"ILMN_1775304";"DNAJB1";"10.26";"0.569";"0.0296";"0.2833";"0.1182"
"6675";"ILMN_1855966";"";" 4.88";"0.569";"0.3282";"0.0608";"0.0420"
"6676";"ILMN_1824666";"";" 5.15";"0.569";"0.1638";"0.0818";"0.1857"
"6677";"ILMN_3307791";"FAM69A";" 8.38";"0.569";"0.0431";"0.3341";"0.0541"
"6678";"ILMN_1800573";"RPS21";" 9.47";"0.568";"0.0802";"0.0388";"0.3126"
"6679";"ILMN_1731484";"RHOT1";" 5.53";"0.568";"0.0359";"0.3422";"0.0537"
"6680";"ILMN_2313434";"TCP1";" 6.39";"0.568";"0.2313";"0.0679";"0.1326"
"6681";"ILMN_1755352";"TUB";" 6.03";"0.568";"0.0927";"0.2815";"0.0574"
"6682";"ILMN_1774091";"FECH";" 7.18";"0.568";"0.3528";"0.0308";"0.0482"
"6683";"ILMN_1778301";"LOC652183";" 5.89";"0.568";"0.2203";"0.0521";"0.1594"
"6684";"ILMN_1676026";"MRPS26";" 9.03";"0.568";"0.3624";"0.0384";"0.0312"
"6685";"ILMN_1749612";"LOC729101";" 7.05";"0.568";"0.3614";"0.0385";"0.0322"
"6686";"ILMN_1706579";"SHBG";" 5.25";"0.568";"0.0562";"0.2106";"0.1654"
"6687";"ILMN_2412927";"GMPPB";" 6.60";"0.568";"0.3220";"0.0596";"0.0507"
"6688";"ILMN_1751958";"NSUN5";" 7.32";"0.568";"0.3269";"0.0588";"0.0467"
"6689";"ILMN_1779010";"MAP3K3";" 6.37";"0.568";"0.1575";"0.2241";"0.0508"
"6690";"ILMN_1776993";"COG2";" 7.20";"0.567";"0.0737";"0.3254";"0.0334"
"6691";"ILMN_2088847";"OTUD5";" 6.53";"0.567";"0.1466";"0.0651";"0.2209"
"6692";"ILMN_2358626";"ADK";"11.68";"0.567";"0.1079";"0.0482";"0.2768"
"6693";"ILMN_1717046";"MOBKL2B";" 6.70";"0.567";"0.3161";"0.0354";"0.0814"
"6694";"ILMN_1803818";"NMNAT2";" 7.71";"0.567";"0.0591";"0.1429";"0.2311"
"6695";"ILMN_1682675";"TWF1";" 6.44";"0.567";"0.0379";"0.3277";"0.0674"
"6696";"ILMN_2073012";"TMEM203";"10.36";"0.567";"0.2611";"0.0541";"0.1180"
"6697";"ILMN_1744574";"TRUB1";" 5.30";"0.567";"0.0690";"0.1285";"0.2357"
"6698";"ILMN_3244987";"KIAA0895L";" 5.28";"0.567";"0.2542";"0.0446";"0.1345"
"6699";"ILMN_1671516";"CIR1";" 6.71";"0.567";"0.0374";"0.3493";"0.0467"
"6700";"ILMN_1775573";"DPY19L4";" 6.65";"0.566";"0.0496";"0.3040";"0.0800"
"6701";"ILMN_1754051";"RMI1";" 6.11";"0.566";"0.0333";"0.2589";"0.1414"
"6702";"ILMN_1769013";"ASGR1";" 5.77";"0.566";"0.0289";"0.3535";"0.0513"
"6703";"ILMN_1725169";"INTS12";" 8.54";"0.566";"0.2490";"0.1346";"0.0500"
"6704";"ILMN_3296519";"LOC728002";" 6.93";"0.566";"0.2767";"0.1276";"0.0300"
"6705";"ILMN_1774547";"MPRIP";" 9.71";"0.566";"0.3219";"0.0349";"0.0774"
"6706";"ILMN_2412024";"JMJD6";" 5.85";"0.566";"0.0735";"0.0403";"0.3206"
"6707";"ILMN_1696046";"SIVA";"11.12";"0.566";"0.0686";"0.1546";"0.2112"
"6708";"ILMN_2118910";"TPRKB";" 6.69";"0.565";"0.1061";"0.0422";"0.2863"
"6709";"ILMN_1731043";"TRA2A";" 6.97";"0.565";"0.0814";"0.1979";"0.1553"
"6710";"ILMN_1674650";"C9orf95";" 7.46";"0.565";"0.2962";"0.0623";"0.0762"
"6711";"ILMN_1675460";"LOC283412";"11.81";"0.565";"0.1625";"0.2400";"0.0322"
"6712";"ILMN_1765001";"NAT6";" 5.57";"0.565";"0.3315";"0.0752";"0.0280"
"6713";"ILMN_1732716";"LOC644086";" 5.12";"0.565";"0.3411";"0.0576";"0.0361"
"6714";"ILMN_1672366";"PIGY";"10.65";"0.565";"0.3630";"0.0398";"0.0321"
"6715";"ILMN_3251451";"MED31";" 9.47";"0.565";"0.3720";"0.0351";"0.0279"
"6716";"ILMN_1696532";"RBBP5";" 6.51";"0.565";"0.0630";"0.2988";"0.0731"
"6717";"ILMN_2315964";"PSRC1";" 7.83";"0.565";"0.0746";"0.3044";"0.0560"
"6718";"ILMN_1800008";"ACAT1";" 9.69";"0.565";"0.3076";"0.0400";"0.0876"
"6719";"ILMN_3242448";"SNORA11D";" 5.75";"0.565";"0.1072";"0.0776";"0.2504"
"6720";"ILMN_1802799";"AKIRIN1";" 7.71";"0.565";"0.1946";"0.0377";"0.2032"
"6721";"ILMN_1863939";"";" 6.17";"0.564";"0.0351";"0.2545";"0.1462"
"6722";"ILMN_1784577";"ZNF12";" 6.47";"0.564";"0.0815";"0.2536";"0.1005"
"6723";"ILMN_1762766";"PTPRA";" 7.34";"0.564";"0.2562";"0.1205";"0.0591"
"6724";"ILMN_1802181";"LOC643224";" 4.97";"0.564";"0.1333";"0.1732";"0.1294"
"6725";"ILMN_2394250";"PLEKHA1";" 8.62";"0.564";"0.0703";"0.3047";"0.0608"
"6726";"ILMN_2228162";"KRT16";"10.20";"0.564";"0.0333";"0.0876";"0.3151"
"6727";"ILMN_1679450";"LOC730746";" 7.15";"0.564";"0.0402";"0.3370";"0.0588"
"6728";"ILMN_1685678";"EEF1B2";" 7.90";"0.564";"0.3378";"0.0663";"0.0322"
"6729";"ILMN_3241607";"LOC100132106";" 5.39";"0.564";"0.2603";"0.0712";"0.1047"
"6730";"ILMN_3236808";"MEG8";" 4.96";"0.564";"0.0299";"0.3212";"0.0850"
"6731";"ILMN_3240781";"SNORD17";" 5.46";"0.564";"0.1188";"0.0401";"0.2773"
"6732";"ILMN_1700380";"ATP6V0A2";" 6.55";"0.564";"0.3333";"0.0413";"0.0618"
"6733";"ILMN_1659952";"MTMR2";" 5.98";"0.564";"0.2146";"0.1893";"0.0324"
"6734";"ILMN_1657679";"VAV3";" 8.08";"0.564";"0.2360";"0.0394";"0.1609"
"6735";"ILMN_2060145";"GRHL2";" 5.43";"0.564";"0.0481";"0.1176";"0.2707"
"6736";"ILMN_1731941";"APOM";" 5.17";"0.563";"0.2729";"0.1203";"0.0433"
"6737";"ILMN_1790162";"LOC441155";" 5.84";"0.563";"0.0681";"0.3076";"0.0610"
"6738";"ILMN_1750178";"LOC653450";" 6.19";"0.563";"0.0504";"0.1702";"0.2161"
"6739";"ILMN_1669722";"LRRC61";" 5.82";"0.563";"0.3627";"0.0401";"0.0341"
"6740";"ILMN_1812580";"YDJC";" 7.06";"0.563";"0.3312";"0.0368";"0.0691"
"6741";"ILMN_2261379";"SRGAP2";" 5.70";"0.563";"0.0290";"0.3139";"0.0943"
"6742";"ILMN_2258471";"SLC30A5";" 6.41";"0.563";"0.3562";"0.0450";"0.0361"
"6743";"ILMN_1693045";"TMED1";" 8.27";"0.562";"0.0382";"0.3384";"0.0609"
"6744";"ILMN_1807514";"ZNF394";" 5.77";"0.562";"0.0293";"0.1746";"0.2336"
