"";"ID";"SYMBOL";"b1Mean";"b0Mean";"b1b0log2FC";"b1stderr";"b0stderr";"b0b1stderr";"Posterior_class_a";"Posterior_class_b";"Posterior_class_c";"Posterior_class_d"
"1135";"ILMN_1765641";"SEMA3A";" 8.89";" 7.54";" 1.3468";"0.19492";"0.17217";"0.26007";"0.0391";"0.881";"0.0721";"0.0076"
"1136";"ILMN_1723287";"SLC6A16";" 5.08";" 5.73";"-0.6510";"0.09700";"0.10927";"0.14611";"0.0844";"0.881";"0.0183";"0.0163"
"1137";"ILMN_2348268";"IFFO1";" 7.42";" 6.49";" 0.9358";"0.17376";"0.13120";"0.21773";"0.1008";"0.880";"0.0096";"0.0091"
"1138";"ILMN_1771620";"SNRPB2";" 7.88";" 7.13";" 0.7454";"0.13098";"0.03661";"0.13600";"0.0290";"0.880";"0.0815";"0.0094"
"1139";"ILMN_1744268";"PLEC1";" 7.73";" 7.56";" 0.1653";"0.03801";"0.00499";"0.03833";"0.0993";"0.880";"0.0091";"0.0117"
"1140";"ILMN_1717877";"IVNS1ABP";" 8.64";" 8.09";" 0.5464";"0.06435";"0.10401";"0.12230";"0.0832";"0.880";"0.0316";"0.0053"
"1141";"ILMN_1796762";"CCDC102A";" 7.62";" 8.45";"-0.8355";"0.14596";"0.09091";"0.17196";"0.0543";"0.879";"0.0457";"0.0205"
"1142";"ILMN_1810533";"SLC6A15";" 7.09";" 5.83";" 1.2611";"0.21351";"0.13106";"0.25053";"0.0453";"0.879";"0.0602";"0.0151"
"1143";"ILMN_1655126";"PI4KAP2";" 7.65";" 8.22";"-0.5694";"0.08663";"0.08253";"0.11965";"0.0604";"0.879";"0.0435";"0.0167"
"1144";"ILMN_1791119";"NDUFA10";" 9.42";" 9.80";"-0.3775";"0.07264";"0.04567";"0.08580";"0.0897";"0.879";"0.0135";"0.0175"
"1145";"ILMN_1664216";"NKIRAS1";" 7.52";" 7.28";" 0.2432";"0.04228";"0.03209";"0.05307";"0.0732";"0.879";"0.0246";"0.0228"
"1146";"ILMN_2318685";"ABHD12";" 6.88";" 7.88";"-0.9999";"0.20572";"0.01940";"0.20663";"0.0554";"0.879";"0.0331";"0.0325"
"1147";"ILMN_1709237";"EPHX2";" 5.90";" 7.06";"-1.1630";"0.23583";"0.07144";"0.24642";"0.0630";"0.879";"0.0267";"0.0313"
"1148";"ILMN_1707534";"NKRF";" 8.18";" 7.69";" 0.4848";"0.07711";"0.06956";"0.10385";"0.0666";"0.879";"0.0346";"0.0198"
"1149";"ILMN_1730007";"MPZL2";" 7.66";" 8.38";"-0.7198";"0.13238";"0.08294";"0.15622";"0.0711";"0.879";"0.0247";"0.0253"
"1150";"ILMN_1717165";"IGBP1";" 9.02";" 9.59";"-0.5659";"0.10417";"0.05970";"0.12007";"0.0634";"0.879";"0.0321";"0.0258"
"1151";"ILMN_1777915";"STX6";" 8.78";" 8.27";" 0.5118";"0.06108";"0.08472";"0.10445";"0.0520";"0.879";"0.0622";"0.0071"
"1152";"ILMN_1678729";"SIL1";" 8.52";" 8.89";"-0.3694";"0.04764";"0.05958";"0.07628";"0.0552";"0.878";"0.0565";"0.0104"
"1153";"ILMN_3244521";"LOC283267";" 8.28";" 9.01";"-0.7260";"0.11938";"0.09894";"0.15505";"0.0655";"0.878";"0.0359";"0.0209"
"1154";"ILMN_1810423";"RPP40";" 9.90";" 8.80";" 1.0985";"0.23529";"0.04651";"0.23984";"0.0732";"0.878";"0.0185";"0.0306"
"1155";"ILMN_1738383";"EEF2";"12.75";"13.03";"-0.2758";"0.02964";"0.05724";"0.06446";"0.1027";"0.877";"0.0123";"0.0076"
"1156";"ILMN_1666050";"TMUB1";" 8.11";" 8.61";"-0.4996";"0.08968";"0.06034";"0.10809";"0.0699";"0.877";"0.0278";"0.0249"
"1157";"ILMN_1675106";"YIPF2";" 4.95";" 4.73";" 0.2178";"0.04110";"0.02752";"0.04946";"0.0892";"0.877";"0.0149";"0.0190"
"1158";"ILMN_3276971";"LOC642469";" 5.61";" 5.37";" 0.2420";"0.04090";"0.03251";"0.05225";"0.0691";"0.877";"0.0315";"0.0225"
"1159";"ILMN_1782015";"FCRLB";" 6.57";" 6.08";" 0.4836";"0.08831";"0.06054";"0.10707";"0.0785";"0.877";"0.0211";"0.0238"
"1160";"ILMN_1732066";"CKMT1A";"10.78";"11.25";"-0.4718";"0.09189";"0.03948";"0.10001";"0.0630";"0.877";"0.0310";"0.0294"
"1161";"ILMN_1763491";"CKMT1B";" 9.85";"10.42";"-0.5633";"0.07559";"0.08185";"0.11141";"0.0441";"0.877";"0.0724";"0.0069"
"1162";"ILMN_3239861";"C10orf140";" 5.72";" 6.56";"-0.8397";"0.12985";"0.11565";"0.17388";"0.0559";"0.876";"0.0520";"0.0156"
"1163";"ILMN_1724376";"C2orf30";" 8.94";" 8.38";" 0.5592";"0.08978";"0.05880";"0.10732";"0.0377";"0.876";"0.0828";"0.0034"
"1164";"ILMN_1662128";"ISY1";" 7.02";" 7.33";"-0.3126";"0.05365";"0.04390";"0.06932";"0.0791";"0.876";"0.0226";"0.0222"
"1165";"ILMN_2278636";"CUTL1";" 8.71";" 9.12";"-0.4135";"0.05762";"0.07856";"0.09742";"0.1068";"0.876";"0.0110";"0.0064"
"1166";"ILMN_1655469";"TSPAN3";"10.26";" 9.99";" 0.2745";"0.02637";"0.05274";"0.05896";"0.0672";"0.876";"0.0482";"0.0088"
"1167";"ILMN_1670809";"NRM";" 6.61";" 7.17";"-0.5616";"0.03786";"0.11979";"0.12563";"0.0825";"0.876";"0.0317";"0.0103"
"1168";"ILMN_2359211";"AP2A1";" 6.23";" 6.89";"-0.6601";"0.08652";"0.11272";"0.14210";"0.0680";"0.875";"0.0422";"0.0147"
"1169";"ILMN_1791656";"C10orf137";" 7.61";" 7.03";" 0.5797";"0.10351";"0.05319";"0.11638";"0.0476";"0.875";"0.0591";"0.0185"
"1170";"ILMN_3238221";"FLJ42627";" 6.57";" 6.27";" 0.3033";"0.06107";"0.03744";"0.07163";"0.1079";"0.875";"0.0091";"0.0085"
"1171";"ILMN_1749447";"RPS9";"11.99";"12.23";"-0.2413";"0.04025";"0.03950";"0.05639";"0.1024";"0.875";"0.0118";"0.0113"
"1172";"ILMN_2387078";"MPZL2";" 7.77";" 8.48";"-0.7169";"0.12716";"0.07906";"0.14973";"0.0582";"0.874";"0.0450";"0.0226"
"1173";"ILMN_1788955";"PDLIM1";"11.48";"11.93";"-0.4490";"0.09071";"0.03459";"0.09708";"0.0694";"0.874";"0.0250";"0.0314"
"1174";"ILMN_3235379";"LOC100134265";" 6.46";" 4.74";" 1.7206";"0.38539";"0.04303";"0.38779";"0.0855";"0.874";"0.0145";"0.0263"
"1175";"ILMN_2195665";"PANK3";" 7.10";" 6.43";" 0.6763";"0.12373";"0.02984";"0.12728";"0.0339";"0.874";"0.0794";"0.0130"
"1176";"ILMN_1665094";"SPTLC1";" 6.72";" 6.31";" 0.4097";"0.05453";"0.07814";"0.09529";"0.0999";"0.874";"0.0145";"0.0119"
"1177";"ILMN_1734440";"C14orf133";" 6.74";" 7.25";"-0.5092";"0.06340";"0.08556";"0.10649";"0.0586";"0.873";"0.0578";"0.0103"
"1178";"ILMN_1752027";"UBE3B";" 7.47";" 8.02";"-0.5540";"0.10849";"0.00917";"0.10888";"0.0425";"0.873";"0.0622";"0.0221"
"1179";"ILMN_1743373";"DLL1";" 9.42";"10.51";"-1.0937";"0.22684";"0.05625";"0.23371";"0.0653";"0.873";"0.0273";"0.0343"
"1180";"ILMN_2060115";"SORL1";" 7.46";" 7.70";"-0.2400";"0.04088";"0.03081";"0.05119";"0.0647";"0.873";"0.0397";"0.0224"
"1181";"ILMN_1772286";"OCIAD2";"10.10";" 9.81";" 0.2904";"0.06093";"0.02993";"0.06788";"0.1023";"0.873";"0.0109";"0.0137"
"1182";"ILMN_1659753";"LAMP2";"10.00";"10.45";"-0.4567";"0.07736";"0.04732";"0.09069";"0.0448";"0.873";"0.0678";"0.0144"
"1183";"ILMN_3237632";"NCLN";" 9.25";" 8.79";" 0.4625";"0.10344";"0.03169";"0.10818";"0.1026";"0.873";"0.0104";"0.0141"
"1184";"ILMN_1698323";"PLEKHB2";" 7.40";" 7.10";" 0.3024";"0.01889";"0.06744";"0.07003";"0.0978";"0.873";"0.0196";"0.0101"
"1185";"ILMN_3279219";"LOC100132457";"11.89";"11.57";" 0.3282";"0.03026";"0.06619";"0.07278";"0.0787";"0.872";"0.0372";"0.0117"
"1186";"ILMN_1654016";"MRLC2";"13.01";"12.75";" 0.2587";"0.03649";"0.03901";"0.05342";"0.0548";"0.872";"0.0608";"0.0120"
"1187";"ILMN_3272299";"FLJ42562";" 5.06";" 4.78";" 0.2782";"0.02673";"0.05828";"0.06412";"0.0953";"0.872";"0.0265";"0.0061"
"1188";"ILMN_1762899";"EGR1";"10.63";"10.11";" 0.5171";"0.09613";"0.07148";"0.11979";"0.0978";"0.872";"0.0137";"0.0166"
"1189";"ILMN_1752199";"LHPP";" 7.03";" 8.03";"-0.9965";"0.21113";"0.07033";"0.22253";"0.0815";"0.872";"0.0177";"0.0289"
"1190";"ILMN_2352090";"GPRC5C";" 8.94";" 9.39";"-0.4525";"0.05954";"0.08842";"0.10660";"0.1062";"0.872";"0.0162";"0.0058"
"1191";"ILMN_1705390";"KLHL22";" 8.66";" 9.38";"-0.7191";"0.13799";"0.03062";"0.14134";"0.0425";"0.872";"0.0654";"0.0203"
"1192";"ILMN_1668996";"C1QBP";"11.97";"11.57";" 0.3989";"0.06067";"0.07141";"0.09370";"0.1046";"0.871";"0.0129";"0.0116"
"1193";"ILMN_1742534";"COL4A5";" 9.31";"10.01";"-0.6985";"0.13619";"0.06060";"0.14906";"0.0648";"0.871";"0.0337";"0.0305"
"1194";"ILMN_1665455";"DCUN1D3";" 7.06";" 6.46";" 0.5972";"0.07259";"0.11847";"0.13894";"0.0997";"0.871";"0.0168";"0.0128"
"1195";"ILMN_3192289";"LOC100129195";" 4.73";" 5.12";"-0.3881";"0.02746";"0.08733";"0.09154";"0.1067";"0.870";"0.0154";"0.0077"
"1196";"ILMN_2386179";"ZMYND8";" 6.43";" 6.12";" 0.3127";"0.05618";"0.04913";"0.07463";"0.1129";"0.870";"0.0097";"0.0073"
"1197";"ILMN_1765851";"TRADD";" 6.75";" 7.25";"-0.4935";"0.07095";"0.06666";"0.09735";"0.0432";"0.870";"0.0787";"0.0080"
"1198";"ILMN_1792508";"TMEM59";"11.40";"11.91";"-0.5095";"0.11502";"0.02255";"0.11721";"0.0942";"0.870";"0.0132";"0.0227"
"1199";"ILMN_1786893";"RBM5";" 9.14";" 9.39";"-0.2498";"0.03633";"0.03872";"0.05310";"0.0634";"0.870";"0.0510";"0.0157"
"1200";"ILMN_1667825";"MLKL";"10.09";" 9.90";" 0.1900";"0.04017";"0.01929";"0.04456";"0.1035";"0.870";"0.0115";"0.0153"
"1201";"ILMN_1743763";"TJAP1";" 8.45";" 8.81";"-0.3657";"0.06361";"0.01524";"0.06541";"0.0258";"0.870";"0.1020";"0.0025"
"1202";"ILMN_1720287";"E4F1";" 8.71";" 9.13";"-0.4183";"0.08501";"0.01221";"0.08588";"0.0531";"0.870";"0.0461";"0.0312"
"1203";"ILMN_1685781";"C14orf142";" 8.96";" 8.73";" 0.2255";"0.03609";"0.01778";"0.04023";"0.0254";"0.869";"0.1006";"0.0045"
"1204";"ILMN_1738229";"NDRG3";" 8.43";" 9.06";"-0.6231";"0.11241";"0.06928";"0.13205";"0.0624";"0.869";"0.0435";"0.0249"
"1205";"ILMN_1775743";"BTG1";"10.96";"11.30";"-0.3461";"0.06889";"0.04004";"0.07968";"0.0945";"0.869";"0.0152";"0.0213"
"1206";"ILMN_1680814";"EDN2";" 5.94";" 7.91";"-1.9685";"0.39453";"0.18505";"0.43577";"0.0777";"0.869";"0.0229";"0.0305"
"1207";"ILMN_1768449";"PRPSAP1";"10.36";"10.85";"-0.4844";"0.03640";"0.10671";"0.11275";"0.0997";"0.869";"0.0202";"0.0111"
"1208";"ILMN_1753286";"MYO19";" 5.47";" 5.27";" 0.1944";"0.02874";"0.03263";"0.04348";"0.0818";"0.869";"0.0441";"0.0052"
"1209";"ILMN_2101375";"CCDC77";" 8.33";" 7.83";" 0.4907";"0.07568";"0.05086";"0.09118";"0.0315";"0.869";"0.0942";"0.0056"
"1210";"ILMN_1709067";"SAMD11";" 6.47";" 8.35";"-1.8742";"0.38991";"0.05229";"0.39340";"0.0594";"0.869";"0.0363";"0.0357"
"1211";"ILMN_1724544";"PPP4R1";"11.23";"10.95";" 0.2795";"0.03423";"0.05441";"0.06428";"0.0940";"0.869";"0.0220";"0.0154"
"1212";"ILMN_1789357";"DLX3";" 7.83";" 9.08";"-1.2513";"0.24457";"0.03079";"0.24650";"0.0428";"0.869";"0.0670";"0.0217"
"1213";"ILMN_1711878";"ENOPH1";" 9.83";" 9.49";" 0.3366";"0.03541";"0.06485";"0.07388";"0.0744";"0.869";"0.0452";"0.0119"
"1214";"ILMN_1715896";"PMVK";" 7.07";" 7.54";"-0.4641";"0.05881";"0.07475";"0.09511";"0.0525";"0.869";"0.0717";"0.0074"
"1215";"ILMN_2319344";"APEX1";"11.05";"11.43";"-0.3795";"0.02511";"0.08161";"0.08539";"0.0842";"0.868";"0.0378";"0.0097"
"1216";"ILMN_1741131";"CHRNB1";" 5.91";" 6.53";"-0.6179";"0.03252";"0.13986";"0.14359";"0.0988";"0.868";"0.0258";"0.0070"
"1217";"ILMN_2081398";"KIF3B";" 8.12";" 7.89";" 0.2294";"0.05381";"0.01154";"0.05503";"0.1155";"0.868";"0.0084";"0.0077"
"1218";"ILMN_2391551";"C13orf23";" 8.69";" 8.89";"-0.2020";"0.01827";"0.04225";"0.04603";"0.0898";"0.868";"0.0357";"0.0064"
"1219";"ILMN_1771987";"SLC44A2";"10.13";"11.08";"-0.9586";"0.18497";"0.03954";"0.18914";"0.0431";"0.868";"0.0681";"0.0208"
"1220";"ILMN_1658702";"HIST1H2BJ";" 5.55";" 5.21";" 0.3419";"0.05187";"0.05998";"0.07930";"0.0979";"0.868";"0.0287";"0.0055"
"1221";"ILMN_1763144";"NEU1";" 8.48";" 9.25";"-0.7723";"0.14630";"0.08258";"0.16800";"0.0711";"0.868";"0.0318";"0.0295"
"1222";"ILMN_2395043";"HSPA4";"11.49";"10.55";" 0.9376";"0.17113";"0.05300";"0.17915";"0.0365";"0.868";"0.0823";"0.0137"
"1223";"ILMN_3226012";"LOC728698";"11.26";"10.75";" 0.5166";"0.05918";"0.10519";"0.12070";"0.1014";"0.868";"0.0180";"0.0131"
"1224";"ILMN_1706246";"CCT5";" 8.00";" 7.52";" 0.4803";"0.07942";"0.07610";"0.11000";"0.0918";"0.867";"0.0203";"0.0205"
"1225";"ILMN_1698752";"NLRX1";" 5.60";" 6.12";"-0.5186";"0.04467";"0.10529";"0.11437";"0.0761";"0.867";"0.0475";"0.0090"
"1226";"ILMN_1670895";"ZNF207";"10.64";"10.37";" 0.2787";"0.02826";"0.05998";"0.06630";"0.1109";"0.867";"0.0136";"0.0081"
"1227";"ILMN_3239629";"LOC729679";"11.81";"12.25";"-0.4388";"0.04399";"0.09407";"0.10384";"0.1080";"0.867";"0.0149";"0.0098"
"1228";"ILMN_1707763";"ST7";" 7.53";" 8.27";"-0.7392";"0.12272";"0.10655";"0.16252";"0.0750";"0.867";"0.0344";"0.0234"
"1229";"ILMN_3217276";"LOC644517";" 6.79";" 6.20";" 0.5862";"0.06821";"0.11937";"0.13749";"0.1033";"0.867";"0.0170";"0.0126"
"1230";"ILMN_2364864";"MB";" 6.61";" 8.00";"-1.3869";"0.28664";"0.10490";"0.30523";"0.0752";"0.867";"0.0243";"0.0338"
"1231";"ILMN_1787265";"ZNF503";" 9.14";" 9.64";"-0.5003";"0.06392";"0.08108";"0.10325";"0.0543";"0.867";"0.0708";"0.0083"
"1232";"ILMN_1773031";"TAPBP";" 5.12";" 5.57";"-0.4548";"0.05361";"0.09127";"0.10585";"0.0994";"0.867";"0.0198";"0.0143"
"1233";"ILMN_2050654";"SAV1";" 8.40";" 7.32";" 1.0754";"0.20392";"0.12119";"0.23721";"0.0761";"0.866";"0.0283";"0.0295"
"1234";"ILMN_3241524";"ZBTB22";" 7.53";" 7.88";"-0.3570";"0.04597";"0.06365";"0.07851";"0.0749";"0.866";"0.0434";"0.0157"
"1235";"ILMN_1661138";"GON4L";" 7.96";" 8.42";"-0.4595";"0.07107";"0.05815";"0.09182";"0.0459";"0.866";"0.0773";"0.0109"
"1236";"ILMN_1662161";"TBC1D13";" 6.92";" 7.42";"-0.5021";"0.07780";"0.06753";"0.10302";"0.0527";"0.866";"0.0680";"0.0136"
"1237";"ILMN_1795341";"SFRS1";"11.63";"10.95";" 0.6838";"0.07637";"0.13527";"0.15534";"0.0880";"0.865";"0.0314";"0.0154"
"1238";"ILMN_1660832";"LOC285053";"11.12";"11.40";"-0.2787";"0.03875";"0.05309";"0.06572";"0.1058";"0.865";"0.0156";"0.0135"
"1239";"ILMN_2253648";"PRKDC";" 7.66";" 7.36";" 0.2999";"0.04612";"0.03664";"0.05891";"0.0420";"0.865";"0.0838";"0.0092"
"1240";"ILMN_3238554";"SNORA80";" 5.75";" 5.31";" 0.4402";"0.05663";"0.07544";"0.09433";"0.0656";"0.865";"0.0567";"0.0127"
"1241";"ILMN_1662618";"SQSTM1";"12.72";"12.47";" 0.2468";"0.03371";"0.04832";"0.05892";"0.1124";"0.865";"0.0128";"0.0099"
"1242";"ILMN_1769810";"ARL6IP5";"10.53";"10.81";"-0.2724";"0.04484";"0.04189";"0.06136";"0.0843";"0.865";"0.0277";"0.0233"
"1243";"ILMN_2111187";"ELOVL6";" 9.66";" 8.67";" 0.9947";"0.18802";"0.02723";"0.18998";"0.0363";"0.865";"0.0836";"0.0154"
"1244";"ILMN_1766222";"LARP4B";" 8.74";" 8.47";" 0.2738";"0.03941";"0.04552";"0.06021";"0.0748";"0.864";"0.0423";"0.0185"
"1245";"ILMN_3251550";"PHLDA1";" 7.26";" 5.55";" 1.7040";"0.33970";"0.03760";"0.34178";"0.0468";"0.864";"0.0634";"0.0255"
"1246";"ILMN_1748625";"TCEAL4";"11.88";"11.66";" 0.2255";"0.03621";"0.03167";"0.04810";"0.0641";"0.864";"0.0525";"0.0192"
"1247";"ILMN_1732278";"LOC730996";" 6.63";" 6.10";" 0.5237";"0.09332";"0.05335";"0.10749";"0.0526";"0.864";"0.0635";"0.0199"
"1248";"ILMN_1718718";"MKKS";" 7.88";" 8.11";"-0.2299";"0.03727";"0.04103";"0.05543";"0.1180";"0.864";"0.0107";"0.0075"
"1249";"ILMN_1680130";"DYM";" 8.10";" 8.51";"-0.4083";"0.03774";"0.08295";"0.09114";"0.0805";"0.864";"0.0445";"0.0114"
"1250";"ILMN_3204933";"LOC401805";" 5.83";" 6.07";"-0.2343";"0.04924";"0.02704";"0.05617";"0.1146";"0.864";"0.0161";"0.0057"
"1251";"ILMN_2263718";"SPAG9";" 9.91";" 9.27";" 0.6388";"0.11023";"0.06434";"0.12763";"0.0458";"0.864";"0.0756";"0.0150"
"1252";"ILMN_1789541";"CRMP1";" 8.72";" 9.03";"-0.3083";"0.04241";"0.04793";"0.06400";"0.0557";"0.864";"0.0755";"0.0052"
"1253";"ILMN_1795407";"CRYZL1";" 5.08";" 4.91";" 0.1612";"0.01500";"0.03493";"0.03802";"0.1056";"0.864";"0.0189";"0.0120"
"1254";"ILMN_1800942";"KCTD6";" 6.57";" 6.02";" 0.5449";"0.07720";"0.09536";"0.12269";"0.0841";"0.864";"0.0330";"0.0195"
"1255";"ILMN_1711703";"C16orf70";" 6.53";" 7.12";"-0.5884";"0.09735";"0.03440";"0.10325";"0.0231";"0.863";"0.1091";"0.0045"
"1256";"ILMN_2158713";"IL1F9";" 7.31";" 6.48";" 0.8258";"0.19374";"0.04156";"0.19815";"0.1150";"0.863";"0.0098";"0.0119"
"1257";"ILMN_1796245";"DNASE2";" 8.19";" 9.15";"-0.9574";"0.20179";"0.05531";"0.20923";"0.0723";"0.863";"0.0273";"0.0374"
"1258";"ILMN_2230579";"RABGEF1";" 7.53";" 7.17";" 0.3619";"0.02936";"0.07696";"0.08237";"0.0885";"0.863";"0.0418";"0.0072"
"1259";"ILMN_2066020";"TCEB1";"12.09";"11.54";" 0.5583";"0.11592";"0.01327";"0.11668";"0.0576";"0.862";"0.0447";"0.0356"
"1260";"ILMN_1741847";"MMP10";" 7.66";" 6.42";" 1.2430";"0.26681";"0.13851";"0.30062";"0.1194";"0.862";"0.0095";"0.0089"
"1261";"ILMN_1665123";"NMNAT3";" 5.96";" 6.65";"-0.6853";"0.12502";"0.07928";"0.14803";"0.0681";"0.862";"0.0424";"0.0274"
"1262";"ILMN_1790577";"SLC35F2";" 8.57";" 8.05";" 0.5195";"0.06693";"0.10456";"0.12415";"0.1126";"0.862";"0.0143";"0.0111"
"1263";"ILMN_1707475";"UBE2E2";" 8.73";" 9.27";"-0.5403";"0.07918";"0.06932";"0.10524";"0.0401";"0.862";"0.0914";"0.0065"
"1264";"ILMN_1721901";"CTNNAL1";"10.69";" 9.74";" 0.9478";"0.14042";"0.13916";"0.19769";"0.0570";"0.862";"0.0682";"0.0133"
"1265";"ILMN_2041222";"FLJ40504";"12.44";"11.42";" 1.0230";"0.17660";"0.15130";"0.23255";"0.0879";"0.861";"0.0258";"0.0250"
"1266";"ILMN_3236112";"TP53TG1";" 6.87";" 7.53";"-0.6612";"0.09078";"0.10512";"0.13889";"0.0591";"0.861";"0.0680";"0.0117"
"1267";"ILMN_3280735";"LOC643507";" 7.58";" 7.02";" 0.5620";"0.08868";"0.10131";"0.13464";"0.1139";"0.861";"0.0131";"0.0120"
"1268";"ILMN_1798081";"PTPRF";" 7.71";" 8.52";"-0.8134";"0.15457";"0.02817";"0.15712";"0.0383";"0.861";"0.0841";"0.0166"
"1269";"ILMN_1702738";"KLC3";" 7.69";" 8.20";"-0.5111";"0.06581";"0.09873";"0.11866";"0.0975";"0.861";"0.0243";"0.0173"
"1270";"ILMN_1763666";"ALDH3B2";" 4.74";" 5.40";"-0.6598";"0.04156";"0.15142";"0.15702";"0.1102";"0.861";"0.0189";"0.0101"
"1271";"ILMN_3226181";"NUDT7";" 7.75";" 8.29";"-0.5358";"0.09675";"0.07080";"0.11989";"0.0812";"0.861";"0.0301";"0.0280"
"1272";"ILMN_1651282";"COL17A1";"11.26";"11.85";"-0.5910";"0.11348";"0.06723";"0.13190";"0.0801";"0.860";"0.0283";"0.0311"
"1273";"ILMN_2044453";"LPAR5";" 8.19";" 8.48";"-0.2947";"0.04478";"0.03334";"0.05583";"0.0345";"0.860";"0.1005";"0.0049"
"1274";"ILMN_2255133";"BCL11A";" 7.37";" 7.88";"-0.5024";"0.06344";"0.08594";"0.10682";"0.0627";"0.860";"0.0667";"0.0106"
"1275";"ILMN_1678808";"KIAA0831";" 7.98";" 8.48";"-0.4996";"0.09868";"0.02939";"0.10297";"0.0535";"0.860";"0.0583";"0.0281"
"1276";"ILMN_1671565";"RNASET2";" 9.49";"10.18";"-0.6949";"0.13067";"0.06454";"0.14574";"0.0585";"0.860";"0.0556";"0.0261"
"1277";"ILMN_1753243";"DNAJB11";"10.78";"10.20";" 0.5795";"0.12582";"0.05156";"0.13597";"0.1027";"0.859";"0.0146";"0.0233"
"1278";"ILMN_1705407";"NOP56";" 8.70";" 8.33";" 0.3701";"0.06640";"0.05362";"0.08535";"0.0943";"0.859";"0.0217";"0.0246"
"1279";"ILMN_3251246";"PIGH";" 7.69";" 7.94";"-0.2482";"0.05341";"0.02280";"0.05807";"0.1012";"0.859";"0.0342";"0.0053"
"1280";"ILMN_1800396";"KCNH4";" 6.53";" 7.62";"-1.0845";"0.18910";"0.11240";"0.21998";"0.0493";"0.859";"0.0748";"0.0167"
"1281";"ILMN_1686811";"LOC402644";"11.09";"11.44";"-0.3570";"0.03035";"0.07424";"0.08021";"0.0827";"0.859";"0.0502";"0.0082"
"1282";"ILMN_1731506";"PAX9";" 9.24";" 9.53";"-0.2895";"0.04431";"0.04000";"0.05970";"0.0536";"0.859";"0.0749";"0.0129"
"1283";"ILMN_2400143";"RPL32";" 6.15";" 6.55";"-0.3953";"0.08818";"0.01995";"0.09041";"0.0903";"0.858";"0.0181";"0.0332"
"1284";"ILMN_1659782";"STK19";" 6.71";" 7.47";"-0.7599";"0.13905";"0.10815";"0.17615";"0.0966";"0.858";"0.0206";"0.0246"
"1285";"ILMN_2100689";"MAP2K4";" 8.55";" 7.68";" 0.8663";"0.15349";"0.09174";"0.17882";"0.0538";"0.858";"0.0686";"0.0196"
"1286";"ILMN_1807067";"C20orf118";" 5.38";" 6.06";"-0.6796";"0.10405";"0.08905";"0.13695";"0.0475";"0.858";"0.0842";"0.0105"
"1287";"ILMN_1766261";"SLC2A12";" 5.22";" 6.57";"-1.3445";"0.27161";"0.14103";"0.30604";"0.0881";"0.858";"0.0226";"0.0317"
"1288";"ILMN_1802380";"RERE";" 8.64";" 8.90";"-0.2568";"0.05280";"0.02162";"0.05705";"0.0780";"0.857";"0.0283";"0.0365"
"1289";"ILMN_1903077";"";" 5.29";" 5.81";"-0.5143";"0.08701";"0.00757";"0.08734";"0.0193";"0.857";"0.1209";"0.0027"
"1290";"ILMN_3210921";"LOC650515";" 6.72";" 7.37";"-0.6483";"0.11670";"0.10198";"0.15498";"0.1121";"0.857";"0.0146";"0.0164"
"1291";"ILMN_1767809";"DNAJC25-GNG10";" 6.66";" 6.13";" 0.5318";"0.09622";"0.03103";"0.10110";"0.0351";"0.857";"0.0961";"0.0120"
"1292";"ILMN_1697561";"FBXL16";" 6.35";" 6.62";"-0.2650";"0.02100";"0.05759";"0.06129";"0.0953";"0.857";"0.0405";"0.0074"
"1293";"ILMN_2380688";"B4GALT4";" 7.10";" 6.33";" 0.7713";"0.03343";"0.17724";"0.18036";"0.1006";"0.857";"0.0322";"0.0106"
"1294";"ILMN_1665877";"RNF149";"10.28";"10.48";"-0.1926";"0.03908";"0.02642";"0.04718";"0.1262";"0.856";"0.0109";"0.0065"
"1295";"ILMN_3290640";"LOC345645";" 5.32";" 4.79";" 0.5379";"0.10760";"0.03042";"0.11182";"0.0557";"0.856";"0.0578";"0.0304"
"1296";"ILMN_1684746";"IPO11";" 9.20";" 8.35";" 0.8451";"0.15653";"0.08931";"0.18022";"0.0634";"0.856";"0.0540";"0.0268"
"1297";"ILMN_3307930";"RAN";"12.39";"12.09";" 0.2956";"0.04988";"0.04594";"0.06781";"0.0914";"0.856";"0.0276";"0.0252"
"1298";"ILMN_1798804";"SRPK1";" 9.72";" 8.56";" 1.1651";"0.22790";"0.08767";"0.24418";"0.0580";"0.856";"0.0570";"0.0292"
"1299";"ILMN_1695423";"CD9";"10.59";"10.94";"-0.3502";"0.07251";"0.03747";"0.08162";"0.0988";"0.856";"0.0180";"0.0275"
"1300";"ILMN_1657505";"HR";" 6.78";" 7.56";"-0.7848";"0.15259";"0.02041";"0.15395";"0.0412";"0.856";"0.0839";"0.0194"
"1301";"ILMN_1815190";"METTL1";" 8.58";" 7.83";" 0.7475";"0.17423";"0.04788";"0.18069";"0.1181";"0.855";"0.0112";"0.0154"
"1302";"ILMN_2381697";"P4HA2";" 7.88";" 8.46";"-0.5759";"0.09895";"0.07988";"0.12717";"0.0755";"0.855";"0.0436";"0.0258"
"1303";"ILMN_1769409";"C9orf123";" 6.55";" 6.74";"-0.1946";"0.02407";"0.03712";"0.04424";"0.0874";"0.855";"0.0404";"0.0172"
"1304";"ILMN_2414366";"KAT5";" 5.22";" 5.61";"-0.3932";"0.07307";"0.05819";"0.09341";"0.1084";"0.855";"0.0312";"0.0058"
